constantId,packageIn,methodIn,methodRefClass,methodRef,codeUnit,varName,varClass,varRefClass
2131099650,com.fsck.k9.fragment.MessageListFragment,showDialog,android.content.res.Resources,getQuantityString,$r7 = virtualinvoke $r4.<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>(2131099650, $i1, $r5),,,
2131165610,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r8 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165610),,,
2131165609,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r9 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165609),,,
2131165604,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165604),,,
2131099649,com.fsck.k9.fragment.MessageListFragment,showDialog,android.content.res.Resources,getQuantityString,$r7 = virtualinvoke $r4.<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>(2131099649, $i1, $r5),,,
2131165602,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r8 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165602),,,
2131165601,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r9 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165601),,,
2131165608,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165608),,,
2131165607,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r7 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165607),,,
2131165606,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r8 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165606),,,
2131165605,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r9 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165605),,,
0,com.fsck.k9.mailstore.LocalFolder,open,com.fsck.k9.mailstore.LockableDatabase,execute,virtualinvoke $r4.<com.fsck.k9.mailstore.LockableDatabase: java.lang.Object execute(boolean,com.fsck.k9.mailstore.LockableDatabase$DbCallback)>(0, $r2),,,
2131166095,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r3 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166095),,,
2131166087,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r3 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166087),,,
2131166093,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r3 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166093),,,
2131166097,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r3 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166097),,,
2131166089,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r3 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166089),,,
2131166091,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r2 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166091),,,
2131166090,com.fsck.k9.activity.FolderInfoHolder,getDisplayName,android.content.Context,getString,$r2 = virtualinvoke $r0.<android.content.Context: java.lang.String getString(int)>(2131166090),,,
2130903054,com.fsck.k9.activity.MessageList,getActionButtonIndeterminateProgress,android.view.LayoutInflater,inflate,$r2 = virtualinvoke $r1.<android.view.LayoutInflater: android.view.View inflate(int,android.view.ViewGroup)>(2130903054, null),,,
2131493054,com.fsck.k9.activity.MessageList,openMessage,android.app.FragmentTransaction,replace,virtualinvoke $r12.<android.app.FragmentTransaction: android.app.FragmentTransaction replace(int,android.app.Fragment)>(2131493054, $r10),,,
0,com.fsck.k9.activity.MessageList,showMessageView,com.fsck.k9.view.ViewSwitcher,setAnimateFirstView,virtualinvoke $r2.<com.fsck.k9.view.ViewSwitcher: void setAnimateFirstView(boolean)>(0),,,
2131165604,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165604),,,
2131165603,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r3 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165603),,,
2131165602,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r4 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165602),,,
2131165601,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r5 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165601),,,
2131165611,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165611),,,
2131099650,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,android.content.res.Resources,getQuantityString,$r3 = virtualinvoke $r9.<android.content.res.Resources: java.lang.String getQuantityString(int,int)>(2131099650, 1),,,
1,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,android.content.res.Resources,getQuantityString,$r3 = virtualinvoke $r9.<android.content.res.Resources: java.lang.String getQuantityString(int,int)>(2131099650, 1),,,
2131165610,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r4 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165610),,,
2131165609,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r5 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165609),,,
2131165600,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,com.fsck.k9.ui.messageview.MessageViewFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: java.lang.String getString(int)>(2131165600),,,
2131492868,com.fsck.k9.ui.messageview.MessageViewFragment,onRefile,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,specialinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: void showDialog(int)>(2131492868),,,
2131492868,com.fsck.k9.ui.messageview.MessageViewFragment,onRefile,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,specialinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: void showDialog(int)>(2131492868),,,
0,com.fsck.k9.fragment.MessageListFragment,onRemoteSearchRequested,android.support.v4.widget.SwipeRefreshLayout,setEnabled,virtualinvoke $r10.<android.support.v4.widget.SwipeRefreshLayout: void setEnabled(boolean)>(0),,,
2131166017,com.fsck.k9.controller.MessagingController,sendAlternate,android.content.Context,getString,$r7 = virtualinvoke $r1.<android.content.Context: java.lang.String getString(int)>(2131166017),,,
2131492868,com.fsck.k9.ui.messageview.MessageViewFragment,onRefile,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,specialinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: void showDialog(int)>(2131492868),,,
2131492868,com.fsck.k9.ui.messageview.MessageViewFragment,onRefile,com.fsck.k9.ui.messageview.MessageViewFragment,showDialog,specialinvoke $r0.<com.fsck.k9.ui.messageview.MessageViewFragment: void showDialog(int)>(2131492868),,,
0,com.fsck.k9.controller.MessagingController,setFlag,com.fsck.k9.mail.Folder,open,virtualinvoke $r8.<com.fsck.k9.mail.Folder: void open(int)>(0),,,
0,com.fsck.k9.ui.messageview.MessageTopView,setHeaders,com.fsck.k9.view.MessageHeader,setVisibility,virtualinvoke $r3.<com.fsck.k9.view.MessageHeader: void setVisibility(int)>(0),,,
0,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 0),,,
0,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 0),,,
1,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 1),,,
1,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 1),,,
0,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 0),,,
0,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 0),,,
1,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 1),,,
1,com.fsck.k9.view.MessageHeader,onShowAdditionalHeaders,com.fsck.k9.view.MessageHeader,expand,specialinvoke $r0.<com.fsck.k9.view.MessageHeader: void expand(android.widget.TextView,boolean)>($r1, 1),,,
2131165611,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165611),,,
2131099650,com.fsck.k9.fragment.MessageListFragment,showDialog,android.content.res.Resources,getQuantityString,$r7 = virtualinvoke $r4.<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>(2131099650, $i1, $r5),,,
2131165610,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r8 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165610),,,
2131165609,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r9 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165609),,,
2131165604,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165604),,,
2131099649,com.fsck.k9.fragment.MessageListFragment,showDialog,android.content.res.Resources,getQuantityString,$r7 = virtualinvoke $r4.<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>(2131099649, $i1, $r5),,,
2131165602,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r8 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165602),,,
2131165601,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r9 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165601),,,
2131165608,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r2 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165608),,,
2131165607,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r7 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165607),,,
2131165606,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r8 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165606),,,
2131165605,com.fsck.k9.fragment.MessageListFragment,showDialog,com.fsck.k9.fragment.MessageListFragment,getString,$r9 = virtualinvoke $r0.<com.fsck.k9.fragment.MessageListFragment: java.lang.String getString(int)>(2131165605),,,
0,com.fsck.k9.mail.filter.Base64,<init>,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r1, 0, $r3, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,<init>,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r1, 0, $r3, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,setInitialBuffer,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void setInitialBuffer(byte[],int,int)>($r2, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,decode,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void decode(byte[],int,int)>($r0, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,decode,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void decode(byte[],int,int)>($r0, 0, -1),,,
-1,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,decode,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void decode(byte[],int,int)>($r0, 0, -1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,readResults,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: int readResults(byte[],int,int)>($r0, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,<init>,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r1, 0, $r3, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,<init>,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r1, 0, $r3, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,setInitialBuffer,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void setInitialBuffer(byte[],int,int)>($r2, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,decode,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void decode(byte[],int,int)>($r0, 0, $i1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,decode,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void decode(byte[],int,int)>($r0, 0, -1),,,
-1,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,decode,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: void decode(byte[],int,int)>($r0, 0, -1),,,
0,com.fsck.k9.mail.filter.Base64,decodeBase64,com.fsck.k9.mail.filter.Base64,readResults,virtualinvoke $r1.<com.fsck.k9.mail.filter.Base64: int readResults(byte[],int,int)>($r0, 0, $i1),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
5,timber.log.Timber$Tree,w,timber.log.Timber$Tree,prepareLog,specialinvoke $r0.<timber.log.Timber$Tree: void prepareLog(int,java.lang.Throwable,java.lang.String,java.lang.Object[])>(5, $r1, $r2, $r3),,,
